File_name,Compound_name,Column,Organic_modifier,pH,Additive,Retention_time,Peak_Area_IC,S.N,Concentration_(mol/L),SMILES,slope
200505,1-Nitropyrene,C18-RP,Methanol,5,Acetate,18.01,6763359372,1455,0.005985053,c1cc2ccc3ccc(c4ccc(c1)c2c34)N(=O)=O,1.13004E+12
200505,17beta estradiol,C18-RP,Methanol,5,Acetate,14.85,107567337.4,18,0.001380346,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O,77927826076
200505,17beta estradiol,C18-RP,Methanol,5,Acetate,14.85,220590115.1,34,0.002760691,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O,79903939934
200505,17beta estradiol,C18-RP,Methanol,5,Acetate,14.84,472140120.1,63,0.005521383,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O,85511211084
200505,17beta estradiol,C18-RP,Methanol,5,Acetate,14.84,1203206971,161,0.013803457,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O,87167076812
200505,17beta estradiol,C18-RP,Methanol,5,Acetate,14.84,2291400677,345,0.027606913,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O,83000973089
200505,17beta estradiol,C18-RP,Methanol,5,Acetate,14.83,4254376860,600,0.055213827,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O,77052743937
200505,1H-Benzotriazole,C18-RP,Acetonitrile,5,Acetate,4.99,328466311.4,86,5.82E-04,c1ccc2c(c1)nn[nH]2,5.63912E+11
200505,1H-Benzotriazole,C18-RP,Acetonitrile,5,Acetate,4.99,1611792442,367,0.00291239,c1ccc2c(c1)nn[nH]2,5.53426E+11
200505,1H-Benzotriazole,C18-RP,Acetonitrile,5,Acetate,5.04,2874438072,661,0.00582478,c1ccc2c(c1)nn[nH]2,4.93484E+11
200505,1H-Benzotriazole,C18-RP,Acetonitrile,5,Acetate,5.05,5584103268,1432,0.01164956,c1ccc2c(c1)nn[nH]2,4.7934E+11
200505,1H-Benzotriazole,C18-RP,Methanol,5,Acetate,7.11,418851625.3,60,5.82E-04,c1ccc2c(c1)nn[nH]2,7.19086E+11
200505,1H-Benzotriazole,C18-RP,Methanol,5,Acetate,7.11,2041478672,270,0.00291239,c1ccc2c(c1)nn[nH]2,7.00963E+11
200505,1H-Benzotriazole,C18-RP,Methanol,5,Acetate,7.11,3945946260,504,0.00582478,c1ccc2c(c1)nn[nH]2,6.77441E+11
200505,1H-Benzotriazole,C18-RP,Methanol,5,Acetate,7.11,7637563873,845,0.01164956,c1ccc2c(c1)nn[nH]2,6.5561E+11
200505,1H-Benzotriazole,C18-RP,Methanol,5,Acetate,7.1,17261931773,2123,0.029123899,c1ccc2c(c1)nn[nH]2,5.92707E+11
200505,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,5,Acetate,11.72,98724117.13,6,0.002161094,CSc1nc2ccccc2s1,45682467697
200505,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,5,Acetate,11.72,199277995.6,4,0.004322188,CSc1nc2ccccc2s1,46105809103
200505,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,5,Acetate,11.72,362476519.1,23,0.008644377,CSc1nc2ccccc2s1,41932058638
200505,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,5,Acetate,11.72,900889357.4,25,0.021610942,CSc1nc2ccccc2s1,41686722720
200505,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,5,Acetate,11.72,1703430858,59,0.043221885,CSc1nc2ccccc2s1,39411304650
200505,2-(Methylthio)benzothiazole,C18-RP,Methanol,5,Acetate,14.63,34538983.41,7,4.32E-04,CSc1nc2ccccc2s1,79910868789
200505,2-(Methylthio)benzothiazole,C18-RP,Methanol,5,Acetate,14.63,176575840.4,28,0.002161094,CSc1nc2ccccc2s1,81706682809
200505,2-(Methylthio)benzothiazole,C18-RP,Methanol,5,Acetate,14.63,351204806.9,62,0.004322188,CSc1nc2ccccc2s1,81256245762
200505,2-(Methylthio)benzothiazole,C18-RP,Methanol,5,Acetate,14.61,647780034.9,145,0.008644377,CSc1nc2ccccc2s1,74936579277
200505,2-(Methylthio)benzothiazole,C18-RP,Methanol,5,Acetate,14.61,1778651059,317,0.021610942,CSc1nc2ccccc2s1,82303262774
200505,2-(Methylthio)benzothiazole,C18-RP,Methanol,5,Acetate,14.61,3585157706,839,0.043221885,CSc1nc2ccccc2s1,82947741563
200505,4-Chloroaniline,C18-RP,Acetonitrile,5,Acetate,8.97,25032665.25,2,0.003148742,c1cc(ccc1Cl)N,7950052483
200505,4-Chloroaniline,C18-RP,Acetonitrile,5,Acetate,8.97,56493207.04,3,0.006297484,c1cc(ccc1Cl)N,8970757937
200505,4-Chloroaniline,C18-RP,Acetonitrile,5,Acetate,8.95,93004455.25,5,0.012594969,c1cc(ccc1Cl)N,7384254664
200505,4-Chloroaniline,C18-RP,Acetonitrile,5,Acetate,8.97,225189202.5,11,0.031487421,c1cc(ccc1Cl)N,7151719408
200505,4-Chloroaniline,C18-RP,Acetonitrile,5,Acetate,8.97,425964562.6,27,0.062974843,c1cc(ccc1Cl)N,6764043291
200505,4-Chloroaniline,C18-RP,Methanol,5,Acetate,9.77,7824393.694,1,6.30E-04,c1cc(ccc1Cl)N,12424633954
200505,4-Chloroaniline,C18-RP,Methanol,5,Acetate,9.82,44607347.75,6,0.003148742,c1cc(ccc1Cl)N,14166719853
200505,4-Chloroaniline,C18-RP,Methanol,5,Acetate,9.81,97352313.48,12,0.006297484,c1cc(ccc1Cl)N,15458921252
200505,4-Chloroaniline,C18-RP,Methanol,5,Acetate,9.82,182611599,28,0.012594969,c1cc(ccc1Cl)N,14498773724
200505,4-Chloroaniline,C18-RP,Methanol,5,Acetate,9.82,1191160638,126,0.062974843,c1cc(ccc1Cl)N,18914864828
200505,5-Methyl-1H-benzotriazole,C18-RP,Acetonitrile,5,Acetate,6.49,605559492.7,176,5.76E-04,Cc1ccc2c(c1)[nH]nn2,1.05049E+12
200505,5-Methyl-1H-benzotriazole,C18-RP,Acetonitrile,5,Acetate,6.49,2574198138,701,0.002882268,Cc1ccc2c(c1)[nH]nn2,8.93116E+11
200505,5-Methyl-1H-benzotriazole,C18-RP,Acetonitrile,5,Acetate,6.49,5543991007,1614,0.005764536,Cc1ccc2c(c1)[nH]nn2,9.61741E+11
200505,5-Methyl-1H-benzotriazole,C18-RP,Acetonitrile,5,Acetate,6.49,9414813497,2657,0.011529072,Cc1ccc2c(c1)[nH]nn2,8.16615E+11
200505,5-Methyl-1H-benzotriazole,C18-RP,Methanol,5,Acetate,9.41,766437754.9,157,5.76E-04,Cc1ccc2c(c1)[nH]nn2,1.32957E+12
200505,5-Methyl-1H-benzotriazole,C18-RP,Methanol,5,Acetate,9.41,3365244708,708,0.002882268,Cc1ccc2c(c1)[nH]nn2,1.16757E+12
200505,5-Methyl-1H-benzotriazole,C18-RP,Methanol,5,Acetate,9.41,6593028573,1432,0.005764536,Cc1ccc2c(c1)[nH]nn2,1.14372E+12
200505,5-Methyl-1H-benzotriazole,C18-RP,Methanol,5,Acetate,9.41,12317777561,2141,0.011529072,Cc1ccc2c(c1)[nH]nn2,1.06841E+12
200505,5-Methyl-1H-benzotriazole,C18-RP,Methanol,5,Acetate,9.41,28624567449,5522,0.028822679,Cc1ccc2c(c1)[nH]nn2,9.93127E+11
200505,Abietic acid,C18-RP,Acetonitrile,5,Acetate,16.79,96404423.04,6,0.001257936,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,76636959664
200505,Abietic acid,C18-RP,Acetonitrile,5,Acetate,16.8,197067710.1,52,0.002515873,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,78329757456
200505,Abietic acid,C18-RP,Acetonitrile,5,Acetate,16.79,418475243.4,111,0.005031746,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,83167009707
200505,Abietic acid,C18-RP,Acetonitrile,5,Acetate,16.79,1071292801,285,0.012579364,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,85162714071
200505,Abietic acid,C18-RP,Acetonitrile,5,Acetate,16.79,2388474928,565,0.025158728,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,94936233707
200505,Abietic acid,C18-RP,Methanol,5,Acetate,19.78,265886451.2,33,0.001257936,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,2.11367E+11
200505,Abietic acid,C18-RP,Methanol,5,Acetate,19.78,492898324.2,88,0.002515873,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,1.95915E+11
200505,Abietic acid,C18-RP,Methanol,5,Acetate,19.78,1019639135,117,0.005031746,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,2.02641E+11
200505,Abietic acid,C18-RP,Methanol,5,Acetate,19.78,2348904595,388,0.012579364,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,1.86727E+11
200505,Abietic acid,C18-RP,Methanol,5,Acetate,19.8,5694233661,883,0.025158728,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,2.26332E+11
200505,Alachlor,C18-RP,Acetonitrile,5,Acetate,13.12,1642943697,228,2.92E-04,CCc1cccc(CC)c1N(COC)C(=O)CCl,5.62853E+12
200505,Alachlor,C18-RP,Acetonitrile,5,Acetate,13.12,8767830831,1091,0.001459478,CCc1cccc(CC)c1N(COC)C(=O)CCl,6.00751E+12
200505,Alachlor,C18-RP,Acetonitrile,5,Acetate,13.11,16263952210,1566,0.002918956,CCc1cccc(CC)c1N(COC)C(=O)CCl,5.57184E+12
200505,Alachlor,C18-RP,Acetonitrile,5,Acetate,13.11,30218961849,2638,0.005837912,CCc1cccc(CC)c1N(COC)C(=O)CCl,5.17633E+12
200505,Alachlor,C18-RP,Methanol,5,Acetate,15.68,1999301028,110,2.92E-04,CCc1cccc(CC)c1N(COC)C(=O)CCl,6.84937E+12
200505,Alachlor,C18-RP,Methanol,5,Acetate,15.67,10238978034,669,0.001459478,CCc1cccc(CC)c1N(COC)C(=O)CCl,7.01551E+12
200505,Alachlor,C18-RP,Methanol,5,Acetate,15.675,20085138838,1258,0.002918956,CCc1cccc(CC)c1N(COC)C(=O)CCl,6.88093E+12
200505,Alachlor,C18-RP,Methanol,5,Acetate,15.665,39728208056,2619,0.005837912,CCc1cccc(CC)c1N(COC)C(=O)CCl,6.80521E+12
200505,Alachlor,C18-RP,Methanol,5,Acetate,15.665,90740073299,5133,0.014594781,CCc1cccc(CC)c1N(COC)C(=O)CCl,6.2173E+12
200505,Alachlor,C18-RP,Methanol,5,Acetate,15.67,1.83767E+11,9704,0.029189562,CCc1cccc(CC)c1N(COC)C(=O)CCl,6.29562E+12
200505,Alachlor,C18-RP,Methanol,5,Acetate,15.665,3.38708E+11,13614,0.058379124,CCc1cccc(CC)c1N(COC)C(=O)CCl,5.80186E+12
200505,Ametryn,C18-RP,Acetonitrile,5,Acetate,11.38,3701260643,623,3.37E-04,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)SC,1.09973E+13
200505,Ametryn,C18-RP,Acetonitrile,5,Acetate,11.38,13524102169,2238,0.001682797,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)SC,8.03668E+12
200505,Ametryn,C18-RP,Acetonitrile,5,Acetate,11.38,22816666506,3391,0.003365595,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)SC,6.77939E+12
200505,Ametryn,C18-RP,Acetonitrile,5,Acetate,11.36,39251363574,4485,0.00673119,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)SC,5.83127E+12
200505,Ametryn,C18-RP,Methanol,5,Acetate,14.41,3873148462,694,3.37E-04,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)SC,1.15081E+13
200505,Ametryn,C18-RP,Methanol,5,Acetate,14.41,15650034160,2849,0.001682797,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)SC,9.30001E+12
200505,Ametryn,C18-RP,Methanol,5,Acetate,14.39,26782260611,4571,0.003365595,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)SC,7.95766E+12
200505,Ametryn,C18-RP,Methanol,5,Acetate,14.39,44791258785,7127,0.00673119,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)SC,6.65429E+12
200505,Atraton,C18-RP,Methanol,5,Acetate,12.8,3456526944,698,3.48E-04,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)OC,9.92819E+12
200505,Atraton,C18-RP,Methanol,5,Acetate,12.8,15552787180,3115,0.001740765,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)OC,8.93446E+12
200505,Atraton,C18-RP,Methanol,5,Acetate,12.8,27042100196,6021,0.003481529,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)OC,7.7673E+12
200505,Atraton,C18-RP,Methanol,5,Acetate,12.8,44960493189,9781,0.006963059,CCN=c1[nH]c(=NC(C)C)[nH]c(n1)OC,6.457E+12
200505,Atrazine,C18-RP,Acetonitrile,5,Acetate,10.26,1303681583,257,3.30E-04,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,3.94863E+12
200505,Atrazine,C18-RP,Acetonitrile,5,Acetate,10.26,5786189904,1066,0.001650801,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,3.50508E+12
200505,Atrazine,C18-RP,Acetonitrile,5,Acetate,10.26,10388178266,2107,0.003301602,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,3.14641E+12
200505,Atrazine,C18-RP,Acetonitrile,5,Acetate,10.26,17207202511,2485,0.006603204,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,2.60589E+12
200505,Atrazine,C18-RP,Methanol,5,Acetate,13.07,1150833637,152,3.30E-04,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,3.48568E+12
200505,Atrazine,C18-RP,Methanol,5,Acetate,13.07,5101592296,561,0.001650801,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,3.09037E+12
200505,Atrazine,C18-RP,Methanol,5,Acetate,13.07,10099303232,1163,0.003301602,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,3.05891E+12
200505,Atrazine,C18-RP,Methanol,5,Acetate,13.07,19045541890,2201,0.006603204,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,2.88429E+12
200505,Atrazine,C18-RP,Methanol,5,Acetate,13.07,41802010505,4710,0.01650801,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,2.53223E+12
200505,Benzothiazole,C18-RP,Acetonitrile,5,Acetate,8,73234629.29,10,0.003111232,c1ccc2c(c1)ncs2,23538789240
200505,Benzothiazole,C18-RP,Acetonitrile,5,Acetate,8,141558549.4,17,0.006222464,c1ccc2c(c1)ncs2,22749598728
200505,Benzothiazole,C18-RP,Acetonitrile,5,Acetate,8,279911108.1,33,0.012444927,c1ccc2c(c1)ncs2,22491984474
200505,Benzothiazole,C18-RP,Acetonitrile,5,Acetate,8,670601844.8,93,0.031112318,c1ccc2c(c1)ncs2,21554223243
200505,Benzothiazole,C18-RP,Acetonitrile,5,Acetate,7.98,1301213121,218,0.062224636,c1ccc2c(c1)ncs2,20911542608
200505,Benzothiazole,C18-RP,Acetonitrile,5,Acetate,7.95,2716455555,412,0.124449271,c1ccc2c(c1)ncs2,21827814041
200505,Benzothiazole,C18-RP,Methanol,5,Acetate,10.79,78007659.33,11,0.003111232,c1ccc2c(c1)ncs2,25072917960
200505,Benzothiazole,C18-RP,Methanol,5,Acetate,10.78,182328427.5,25,0.006222464,c1ccc2c(c1)ncs2,29301646419
200505,Benzothiazole,C18-RP,Methanol,5,Acetate,10.78,385975281.6,51,0.012444927,c1ccc2c(c1)ncs2,31014667830
200505,Benzothiazole,C18-RP,Methanol,5,Acetate,10.78,847581606.7,117,0.031112318,c1ccc2c(c1)ncs2,27242637802
200505,Benzothiazole,C18-RP,Methanol,5,Acetate,10.79,2005622715,278,0.062224636,c1ccc2c(c1)ncs2,32231971979
200505,Benzothiazole,C18-RP,Methanol,5,Acetate,10.79,3540543973,448,0.124449271,c1ccc2c(c1)ncs2,28449696261
200505,Bicalutamide,C18-RP,Methanol,5,Acetate,13.81,162918905.4,22,1.87E-04,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O,8.69661E+11
200505,Bicalutamide,C18-RP,Methanol,5,Acetate,13.81,867065849.4,116,9.37E-04,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O,9.25679E+11
200505,Bicalutamide,C18-RP,Methanol,5,Acetate,13.81,1677588371,195,0.001873362,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O,8.95496E+11
200505,Bicalutamide,C18-RP,Methanol,5,Acetate,13.81,3632410902,385,0.003746723,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O,9.6949E+11
200505,Bicalutamide,C18-RP,Methanol,5,Acetate,13.81,8026663173,1089,0.009366808,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O,8.56926E+11
200505,Bicalutamide,C18-RP,Methanol,5,Acetate,13.81,15765647278,1926,0.018733615,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O,8.4157E+11
200505,Bicalutamide,C18-RP,Methanol,5,Acetate,13.79,28374129938,4317,0.03746723,C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=Nc1ccc(C#N)c(c1)C(F)(F)F)O)O,7.57305E+11
200505,Caffeine,C18-RP,Acetonitrile,5,Acetate,3.95,461728687.6,63,0.002011266,Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.29571E+11
200505,Caffeine,C18-RP,Acetonitrile,5,Acetate,3.92,1060122424,137,0.004022532,Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.63546E+11
200505,Caffeine,C18-RP,Acetonitrile,5,Acetate,3.92,11260305244,1064,0.040225324,Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.79931E+11
200505,Caffeine,C18-RP,Acetonitrile,5,Acetate,3.92,19649208236,1646,0.080450648,Cn1cnc2c1c(=O)n(C)c(=O)n2C,2.44239E+11
200505,Caffeine,C18-RP,Methanol,5,Acetate,6.63,335613448.6,22,4.02E-04,Cn1cnc2c1c(=O)n(C)c(=O)n2C,8.34334E+11
200505,Caffeine,C18-RP,Methanol,5,Acetate,6.63,1658048900,112,0.002011266,Cn1cnc2c1c(=O)n(C)c(=O)n2C,8.24381E+11
200505,Caffeine,C18-RP,Methanol,5,Acetate,6.63,3116974205,165,0.004022532,Cn1cnc2c1c(=O)n(C)c(=O)n2C,7.74879E+11
200505,Caffeine,C18-RP,Methanol,5,Acetate,6.63,6358246042,469,0.008045065,Cn1cnc2c1c(=O)n(C)c(=O)n2C,7.90329E+11
200505,Caffeine,C18-RP,Methanol,5,Acetate,6.63,14974259627,936,0.020112662,Cn1cnc2c1c(=O)n(C)c(=O)n2C,7.44519E+11
200505,Carbamazepine,C18-RP,Methanol,5,Acetate,12.25,2026356213,348,3.38E-04,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,6.00178E+12
200505,Carbamazepine,C18-RP,Methanol,5,Acetate,12.25,8410646142,707,0.001688129,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,4.98223E+12
200505,Carbamazepine,C18-RP,Methanol,5,Acetate,12.25,14970307497,1552,0.003376259,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,4.43399E+12
200505,Carbamazepine,C18-RP,Methanol,5,Acetate,12.25,24647560637,3594,0.006752517,c1ccc2c(c1)C=Cc1ccccc1N2C(=N)O,3.65013E+12
200505,Carbazole,C18-RP,Acetonitrile,5,Acetate,12.59,24503455.94,2,0.002147014,c1ccc2c(c1)c1ccccc1[nH]2,11412808726
200505,Carbazole,C18-RP,Acetonitrile,5,Acetate,12.6,36614750.68,5,0.004294027,c1ccc2c(c1)c1ccccc1[nH]2,8526902229
200505,Carbazole,C18-RP,Acetonitrile,5,Acetate,12.6,75415096.92,6,0.008588055,c1ccc2c(c1)c1ccccc1[nH]2,8781394739
200505,Carbazole,C18-RP,Acetonitrile,5,Acetate,12.59,202371985.4,25,0.021470136,c1ccc2c(c1)c1ccccc1[nH]2,9425742909
200505,Carbazole,C18-RP,Acetonitrile,5,Acetate,12.55,382682648,44,0.042940273,c1ccc2c(c1)c1ccccc1[nH]2,8911975265
200505,Carbazole,C18-RP,Acetonitrile,5,Acetate,12.54,726439422.2,80,0.085880545,c1ccc2c(c1)c1ccccc1[nH]2,8458719250
200505,Carbazole,C18-RP,Methanol,5,Acetate,14.79,31182800.44,9,4.29E-04,c1ccc2c(c1)c1ccccc1[nH]2,72619008896
200505,Carbazole,C18-RP,Methanol,5,Acetate,14.79,151220140.2,52,0.002147014,c1ccc2c(c1)c1ccccc1[nH]2,70432780579
200505,Carbazole,C18-RP,Methanol,5,Acetate,14.78,310025502,105,0.004294027,c1ccc2c(c1)c1ccccc1[nH]2,72199239227
200505,Carbazole,C18-RP,Methanol,5,Acetate,14.76,646115615.9,189,0.008588055,c1ccc2c(c1)c1ccccc1[nH]2,75234223673
200505,Carbazole,C18-RP,Methanol,5,Acetate,14.78,1718999404,502,0.021470136,c1ccc2c(c1)c1ccccc1[nH]2,80064671067
200505,Carbazole,C18-RP,Methanol,5,Acetate,14.78,3418459229,934,0.042940273,c1ccc2c(c1)c1ccccc1[nH]2,79609630212
200505,Carbazole,C18-RP,Methanol,5,Acetate,14.79,6417354014,1745,0.085880545,c1ccc2c(c1)c1ccccc1[nH]2,74724187965
200505,Chloridazon,C18-RP,Methanol,5,Acetate,8.59,953780420.3,152,3.51E-04,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,2.71786E+12
200505,Chloridazon,C18-RP,Methanol,5,Acetate,8.59,3361548993,557,0.001754652,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,1.91579E+12
200505,Chloridazon,C18-RP,Methanol,5,Acetate,8.57,5812177054,1020,0.003509305,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,1.65622E+12
200505,Chloridazon,C18-RP,Methanol,5,Acetate,8.55,10277592094,1912,0.00701861,c1ccc(cc1)n1c(=O)c(c(cn1)N)Cl,1.46433E+12
200505,Chlorpyrifos,C18-RP,Acetonitrile,5,Acetate,15.97,510222577.5,59,2.06E-04,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,2.47323E+12
200505,Chlorpyrifos,C18-RP,Acetonitrile,5,Acetate,15.95,2631982968,279,0.001031489,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,2.55164E+12
200505,Chlorpyrifos,C18-RP,Acetonitrile,5,Acetate,15.95,5186366791,541,0.002062977,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,2.51402E+12
200505,Chlorpyrifos,C18-RP,Acetonitrile,5,Acetate,15.93,10669664326,1019,0.004125955,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,2.58599E+12
200505,Chlorpyrifos,C18-RP,Acetonitrile,5,Acetate,15.93,23893563136,2853,0.010314887,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,2.31642E+12
200505,Chlorpyrifos,C18-RP,Acetonitrile,5,Acetate,15.93,50882352351,5473,0.020629775,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,2.46645E+12
200505,Chlorpyrifos,C18-RP,Acetonitrile,5,Acetate,15.93,92625713759,7780,0.04125955,CCOP(=S)(OCC)Oc1c(cc(c(Cl)n1)Cl)Cl,2.24495E+12
200505,Chlorthalidone,C18-RP,Acetonitrile,5,Acetate,6.95,51235706.95,12,0.001157813,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,44252141214
200505,Chlorthalidone,C18-RP,Acetonitrile,5,Acetate,6.95,125229726.2,34,0.002315626,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,54080287530
200505,Chlorthalidone,C18-RP,Acetonitrile,5,Acetate,6.93,243232208.1,81,0.004631252,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,52519749705
200505,Chlorthalidone,C18-RP,Acetonitrile,5,Acetate,6.93,556032625.3,121,0.011578131,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,48024387122
200505,Chlorthalidone,C18-RP,Acetonitrile,5,Acetate,6.93,2542432488,561,0.046312522,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,54897301211
200505,Climbazole,C18-RP,Methanol,5,Acetate,15.41,3334226693,584,2.59E-04,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.28504E+13
200505,Climbazole,C18-RP,Methanol,5,Acetate,15.41,14396174546,2325,0.001297322,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.10968E+13
200505,Climbazole,C18-RP,Methanol,5,Acetate,15.41,25150552162,3617,0.002594644,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,9.69326E+12
200505,Climbazole,C18-RP,Methanol,5,Acetate,15.4,42642991807,6530,0.005189287,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,8.2175E+12
200505,Corticosterone,C18-RP,Acetonitrile,5,Acetate,9.79,584592119.6,197,2.12E-04,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.75771E+12
200505,Corticosterone,C18-RP,Acetonitrile,5,Acetate,9.79,2301301366,806,0.001059922,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.1712E+12
200505,Corticosterone,C18-RP,Acetonitrile,5,Acetate,9.79,4044863359,1364,0.002119845,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.90809E+12
200505,Corticosterone,C18-RP,Acetonitrile,5,Acetate,9.79,7429920296,3325,0.00423969,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.75247E+12
200505,Corticosterone,C18-RP,Acetonitrile,5,Acetate,9.79,16686609200,6350,0.010599224,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.57432E+12
200505,Corticosterone,C18-RP,Methanol,5,Acetate,13.59,475973072.7,109,2.12E-04,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.24532E+12
